Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
613,Operations,Male,56,Developer,2020-07-19 08:03:05.556036,4,PhD,3,6500.0,55,32,17,11,25,9,95,2,4.34,False
614,Sales,Female,41,Analyst,2019-01-21 08:03:05.556036,5,Bachelor,3,5200.0,45,0,1,7,0,15,77,1,1.96,False
615,Operations,Male,24,Specialist,2015-07-10 08:03:05.556036,9,High School,2,5400.0,30,16,0,6,25,7,69,1,3.65,True
616,Operations,Male,26,Technician,2016-03-13 08:03:05.556036,8,High School,4,4900.0,50,9,13,9,0,6,29,1,3.24,False
617,Sales,Female,36,Engineer,2022-04-25 08:03:05.556036,2,Master,2,7200.0,34,44,28,12,75,17,27,1,2.14,False
618,Operations,Male,56,Consultant,2015-03-04 08:03:05.556036,9,Bachelor,1,6050.0,48,24,9,2,50,4,50,1,4.2,False
619,IT,Female,40,Consultant,2023-12-04 08:03:05.556036,0,Master,2,6600.0,59,29,7,7,25,8,23,0,4.08,False
620,Operations,Female,56,Technician,2019-09-27 08:03:05.556036,4,High School,1,3850.0,55,21,5,1,0,19,40,0,3.1,True
621,HR,Male,40,Specialist,2017-07-28 08:03:05.556036,7,Bachelor,4,6300.0,58,0,10,3,0,16,49,0,3.24,False
622,Engineering,Female,35,Consultant,2021-07-22 08:03:05.556036,3,High School,1,6050.0,51,26,19,0,0,11,39,0,2.51,False
623,Legal,Male,33,Developer,2023-01-28 08:03:05.556036,1,High School,4,7000.0,60,44,28,12,50,6,34,2,3.93,False
624,Engineering,Male,42,Technician,2022-05-29 08:03:05.556036,2,Master,5,5250.0,59,38,23,9,50,11,37,1,2.28,False
625,Legal,Female,51,Engineer,2019-09-13 08:03:05.556036,4,High School,5,9000.0,55,27,9,6,50,12,75,0,1.17,False
626,Legal,Male,49,Consultant,2020-04-12 08:03:05.556036,4,Master,1,6050.0,52,12,21,1,25,2,17,2,2.9,False
627,IT,Female,26,Manager,2018-04-13 08:03:05.556036,6,High School,3,7800.0,43,4,14,14,50,5,82,1,2.85,False
628,IT,Female,33,Engineer,2019-06-14 08:03:05.556036,5,PhD,5,9000.0,50,45,17,0,0,11,16,0,1.32,False
629,Finance,Female,35,Manager,2022-06-09 08:03:05.556036,2,Bachelor,5,9000.0,43,41,22,10,100,15,87,1,3.73,True
630,Sales,Female,35,Engineer,2017-09-11 08:03:05.556036,6,High School,3,7800.0,31,35,21,3,50,15,97,2,4.86,False
631,HR,Female,48,Analyst,2023-10-12 08:03:05.556036,0,Bachelor,1,4400.0,43,41,16,8,0,2,37,1,2.55,False
632,Finance,Female,35,Manager,2019-05-05 08:03:05.556036,5,Bachelor,2,7200.0,60,30,1,1,0,19,24,0,4.25,False
633,IT,Female,35,Technician,2018-05-08 08:03:05.556036,6,Bachelor,3,4550.0,37,30,3,6,50,15,73,1,3.84,False
634,HR,Male,51,Consultant,2023-09-07 08:03:05.556036,0,Bachelor,5,8250.0,56,39,1,4,75,19,39,0,4.88,False
635,Sales,Male,33,Specialist,2018-05-18 08:03:05.556036,6,High School,1,4950.0,47,35,2,3,0,8,28,0,4.49,False
636,IT,Female,37,Developer,2016-10-04 08:03:05.556036,7,High School,5,7500.0,39,16,25,8,25,16,64,2,1.56,False
637,Finance,Other,47,Analyst,2016-08-30 08:03:05.556036,8,Bachelor,4,5600.0,47,19,8,0,50,6,24,2,2.95,False
638,Sales,Male,42,Specialist,2017-02-10 08:03:05.556036,7,Bachelor,2,5400.0,53,38,25,8,50,14,70,1,4.47,False
639,Sales,Female,29,Consultant,2024-07-20 08:03:05.556036,0,High School,5,8250.0,44,35,26,4,0,13,88,2,2.44,False
640,Sales,Male,53,Analyst,2015-03-11 08:03:05.556036,9,High School,4,5600.0,38,17,20,12,100,11,96,1,2.95,True
641,Engineering,Male,43,Engineer,2017-09-10 08:03:05.556036,6,PhD,2,7200.0,49,16,10,5,0,5,63,2,4.04,False
642,IT,Male,35,Engineer,2018-09-08 08:03:05.556036,5,High School,4,8400.0,43,39,6,11,25,4,11,1,3.58,False
643,IT,Male,37,Manager,2015-07-09 08:03:05.556036,9,Bachelor,4,8400.0,35,2,20,3,50,14,55,0,2.37,False
644,Legal,Male,30,Engineer,2020-05-28 08:03:05.556036,4,Master,2,7200.0,44,26,3,5,0,3,97,0,1.49,False
645,Legal,Female,59,Manager,2015-10-16 08:03:05.556036,8,High School,2,7200.0,31,17,22,6,100,15,59,2,2.8,False
646,Finance,Female,39,Technician,2016-01-22 08:03:05.556036,8,High School,4,4900.0,60,14,16,10,100,18,19,2,3.26,False
647,Customer Support,Male,22,Technician,2019-11-29 08:03:05.556036,4,Master,5,5250.0,50,39,19,0,0,2,19,0,3.6,False
648,Customer Support,Male,30,Consultant,2015-03-20 08:03:05.556036,9,High School,4,7700.0,47,2,1,5,75,5,54,2,1.83,False
649,Marketing,Female,31,Developer,2024-09-03 08:03:05.556036,0,Bachelor,4,7000.0,44,46,23,14,75,5,15,1,1.43,False
650,Legal,Male,44,Developer,2019-01-29 08:03:05.556036,5,High School,2,6000.0,53,15,23,12,100,11,90,0,3.55,False
651,Legal,Female,29,Developer,2015-12-10 08:03:05.556036,8,Master,3,6500.0,57,43,23,0,100,2,99,2,3.23,False
652,Operations,Male,33,Specialist,2022-09-12 08:03:05.556036,1,Bachelor,1,4950.0,36,12,11,9,0,18,30,0,2.07,False
653,Marketing,Male,39,Specialist,2015-06-14 08:03:05.556036,9,PhD,1,4950.0,47,38,27,3,25,3,75,2,1.62,False
654,Operations,Male,39,Analyst,2014-10-24 08:03:05.556036,9,High School,1,4400.0,40,1,11,5,25,18,89,2,3.18,False
655,HR,Male,27,Analyst,2015-12-04 08:03:05.556036,8,High School,5,6000.0,31,27,7,8,100,7,81,2,4.24,False
656,Customer Support,Female,59,Analyst,2016-08-09 08:03:05.556036,8,High School,2,4800.0,46,34,25,6,100,17,23,0,3.25,True
657,HR,Female,39,Technician,2018-01-02 08:03:05.556036,6,Bachelor,4,4900.0,59,30,10,8,0,12,59,1,2.18,False
658,Finance,Male,35,Analyst,2020-11-22 08:03:05.556036,3,High School,1,4400.0,41,2,15,3,100,16,94,2,2.69,False
659,Operations,Female,33,Manager,2014-09-17 08:03:05.556036,9,Bachelor,5,9000.0,49,3,26,4,50,12,86,0,2.91,True
660,Customer Support,Female,55,Engineer,2020-05-07 08:03:05.556036,4,Bachelor,4,8400.0,46,41,4,7,100,11,23,2,4.84,False
661,Customer Support,Male,43,Consultant,2024-01-07 08:03:05.556036,0,High School,3,7150.0,34,23,3,2,0,9,63,2,4.08,False
662,Sales,Male,46,Analyst,2015-07-19 08:03:05.556036,9,High School,1,4400.0,57,48,16,3,75,12,18,1,2.66,False
663,Engineering,Female,47,Analyst,2020-11-19 08:03:05.556036,3,High School,1,4400.0,40,8,9,5,75,2,29,1,1.89,False
664,Legal,Male,47,Engineer,2020-05-01 08:03:05.556036,4,Bachelor,3,7800.0,33,41,8,14,100,2,89,2,1.86,False
665,Customer Support,Female,37,Technician,2018-02-17 08:03:05.556036,6,High School,5,5250.0,36,25,20,13,75,14,87,0,2.19,False
666,IT,Female,37,Technician,2019-10-08 08:03:05.556036,4,PhD,4,4900.0,48,10,19,2,75,9,10,1,2.13,False
667,Sales,Male,59,Analyst,2016-10-10 08:03:05.556036,7,High School,1,4400.0,56,9,7,14,0,7,30,0,3.02,False
668,Finance,Male,45,Technician,2023-02-15 08:03:05.556036,1,PhD,1,3850.0,31,12,16,4,0,11,99,1,3.37,False
669,Sales,Female,43,Consultant,2014-10-22 08:03:05.556036,9,High School,1,6050.0,53,22,26,5,50,6,98,0,2.85,False
670,Legal,Male,47,Developer,2019-04-29 08:03:05.556036,5,Master,1,5500.0,37,49,16,7,100,4,58,2,2.35,False
671,Customer Support,Male,46,Specialist,2016-09-19 08:03:05.556036,7,High School,2,5400.0,59,6,22,14,100,10,22,0,4.33,False
672,Legal,Female,56,Consultant,2016-09-26 08:03:05.556036,7,Bachelor,3,7150.0,40,49,17,6,100,15,98,0,3.09,False
673,Finance,Female,53,Analyst,2024-05-27 08:03:05.556036,0,Bachelor,5,6000.0,42,0,26,3,100,14,83,2,4.64,False
674,Legal,Female,50,Consultant,2019-12-15 08:03:05.556036,4,Bachelor,2,6600.0,48,42,23,1,75,4,79,1,1.29,False
675,IT,Female,53,Developer,2016-11-25 08:03:05.556036,7,High School,2,6000.0,41,1,27,10,0,11,67,2,4.5,False
676,Finance,Male,52,Manager,2016-08-07 08:03:05.556036,8,Bachelor,3,7800.0,35,28,27,6,50,17,67,2,4.06,False
677,IT,Male,46,Manager,2017-04-01 08:03:05.556036,7,High School,3,7800.0,57,37,6,0,0,11,25,2,3.2,False
678,Legal,Female,25,Consultant,2023-07-17 08:03:05.556036,1,PhD,2,6600.0,41,3,10,5,50,10,74,1,2.75,False
679,Marketing,Other,60,Consultant,2024-03-06 08:03:05.556036,0,PhD,3,7150.0,51,46,28,12,25,15,21,1,3.16,False
680,Engineering,Male,44,Analyst,2014-11-07 08:03:05.556036,9,Bachelor,2,4800.0,37,18,26,14,0,14,33,0,1.69,False
681,Engineering,Male,39,Consultant,2015-10-25 08:03:05.556036,8,Master,1,6050.0,33,47,23,7,75,14,16,1,3.43,False
682,Operations,Male,51,Technician,2022-01-24 08:03:05.556036,2,Master,2,4200.0,33,21,7,6,75,8,31,0,1.72,True
683,Operations,Male,46,Technician,2022-02-15 08:03:05.556036,2,High School,5,5250.0,34,26,23,2,25,4,63,0,4.72,False
684,Engineering,Female,45,Developer,2020-08-11 08:03:05.556036,4,Master,4,7000.0,52,42,23,8,25,10,72,1,4.27,False
685,Sales,Female,37,Technician,2023-12-13 08:03:05.556036,0,PhD,5,5250.0,33,10,10,13,50,3,48,0,2.06,False
686,Finance,Male,51,Engineer,2014-09-29 08:03:05.556036,9,High School,1,6600.0,47,24,15,6,75,10,93,2,4.77,True
687,HR,Female,52,Technician,2023-01-09 08:03:05.556036,1,Master,4,4900.0,57,14,26,1,25,12,66,1,4.82,False
688,IT,Male,32,Consultant,2016-05-29 08:03:05.556036,8,Bachelor,1,6050.0,57,49,23,0,50,9,50,0,2.43,False
689,Legal,Male,58,Manager,2014-12-23 08:03:05.556036,9,PhD,3,7800.0,43,31,18,6,100,12,15,0,1.56,False
690,Sales,Male,48,Technician,2017-09-17 08:03:05.556036,6,Bachelor,4,4900.0,49,9,26,5,50,17,3,2,1.54,False
691,Finance,Male,54,Engineer,2017-11-03 08:03:05.556036,6,High School,2,7200.0,34,28,2,6,0,10,6,2,3.9,False
692,Marketing,Male,23,Engineer,2021-03-13 08:03:05.556036,3,Bachelor,4,8400.0,44,20,28,7,50,16,92,0,2.05,False
693,Sales,Male,50,Developer,2021-11-17 08:03:05.556036,2,Bachelor,1,5500.0,49,48,6,12,50,4,94,1,1.81,False
694,Engineering,Male,27,Analyst,2021-08-23 08:03:05.556036,3,Master,1,4400.0,30,0,11,5,100,15,47,2,3.99,True
695,Sales,Male,24,Manager,2017-07-23 08:03:05.556036,7,High School,5,9000.0,40,10,10,10,0,14,81,0,4.76,False
696,Finance,Male,41,Manager,2021-05-09 08:03:05.556036,3,High School,3,7800.0,47,35,6,9,25,10,69,1,2.88,False
697,Engineering,Male,33,Consultant,2021-08-22 08:03:05.556036,3,Bachelor,1,6050.0,52,19,16,4,25,13,53,0,3.62,False
698,Legal,Male,57,Manager,2019-08-20 08:03:05.556036,5,Bachelor,2,7200.0,60,12,13,4,100,5,32,1,4.83,False
699,Customer Support,Female,42,Technician,2015-12-03 08:03:05.556036,8,Bachelor,4,4900.0,31,26,13,10,0,2,95,2,2.1,False
700,Legal,Male,57,Manager,2024-08-27 08:03:05.556036,0,Master,2,7200.0,56,43,8,6,25,19,90,0,2.53,False
701,Sales,Female,44,Analyst,2022-06-08 08:03:05.556036,2,Bachelor,5,6000.0,52,7,5,9,100,7,96,0,1.47,False
702,IT,Male,26,Developer,2023-03-16 08:03:05.556036,1,Bachelor,4,7000.0,48,27,16,8,75,16,0,0,4.37,False
703,Marketing,Male,51,Specialist,2016-05-22 08:03:05.556036,8,Bachelor,3,5850.0,39,31,6,1,50,6,60,0,3.26,False
704,Sales,Male,38,Consultant,2023-03-19 08:03:05.556036,1,Bachelor,4,7700.0,36,47,14,14,100,16,55,2,4.77,False
705,Marketing,Male,26,Developer,2021-09-24 08:03:05.556036,2,Bachelor,1,5500.0,53,25,2,4,75,5,48,2,2.69,False
706,Engineering,Male,22,Developer,2017-03-12 08:03:05.556036,7,Master,2,6000.0,33,21,19,13,75,8,25,2,3.23,False
707,Customer Support,Male,40,Analyst,2023-06-10 08:03:05.556036,1,High School,4,5600.0,57,48,28,2,50,9,56,2,2.53,False
708,Customer Support,Male,55,Engineer,2023-02-14 08:03:05.556036,1,High School,5,9000.0,46,47,17,12,75,19,41,1,3.65,True
709,Engineering,Female,60,Consultant,2019-06-26 08:03:05.556036,5,Bachelor,5,8250.0,40,26,2,11,0,17,53,0,2.19,False
710,Finance,Female,40,Specialist,2022-12-19 08:03:05.556036,1,Master,4,6300.0,40,25,17,10,75,11,73,1,3.71,False
711,Finance,Female,46,Manager,2021-01-22 08:03:05.556036,3,High School,4,8400.0,56,35,0,10,50,14,96,1,2.1,False
712,Finance,Female,57,Manager,2019-04-14 08:03:05.556036,5,Bachelor,3,7800.0,34,28,6,1,25,15,74,0,1.84,False
713,Sales,Male,39,Specialist,2019-09-10 08:03:05.556036,4,High School,5,6750.0,36,0,27,0,100,11,46,1,1.89,True
714,Sales,Male,44,Consultant,2021-09-29 08:03:05.556036,2,Master,4,7700.0,47,35,8,4,75,10,88,0,2.85,False
715,Operations,Female,33,Developer,2016-08-24 08:03:05.556036,8,Bachelor,3,6500.0,31,35,13,2,50,11,53,1,2.62,False
716,Operations,Male,49,Consultant,2017-04-05 08:03:05.556036,7,Master,4,7700.0,38,19,3,2,0,15,39,1,4.3,False
717,Marketing,Female,42,Consultant,2016-01-01 08:03:05.556036,8,High School,1,6050.0,30,29,14,6,50,5,36,1,1.76,False
718,Engineering,Other,48,Engineer,2019-10-31 08:03:05.556036,4,Bachelor,3,7800.0,60,14,0,0,50,3,19,2,3.41,False
719,Legal,Male,35,Developer,2019-06-23 08:03:05.556036,5,High School,2,6000.0,60,24,17,0,75,2,14,1,4.85,False
720,Legal,Male,27,Manager,2019-01-03 08:03:05.556036,5,Bachelor,3,7800.0,52,3,2,11,25,10,37,0,1.21,True
721,Finance,Male,46,Engineer,2019-08-09 08:03:05.556036,5,High School,1,6600.0,48,1,17,3,25,17,51,1,2.87,False
722,Engineering,Male,37,Engineer,2024-07-20 08:03:05.556036,0,Bachelor,4,8400.0,34,45,15,11,25,8,56,2,2.3,False
723,Operations,Male,52,Technician,2022-03-19 08:03:05.556036,2,Master,1,3850.0,53,20,7,3,75,14,84,1,3.13,False
724,IT,Male,29,Consultant,2018-03-14 08:03:05.556036,6,Master,2,6600.0,50,16,12,1,75,6,19,2,3.85,False
725,Finance,Female,60,Consultant,2020-06-03 08:03:05.556036,4,Master,3,7150.0,33,24,28,9,0,3,2,2,3.45,False
726,Marketing,Female,60,Engineer,2015-06-20 08:03:05.556036,9,High School,3,7800.0,35,20,29,1,25,10,65,2,1.33,False
727,Marketing,Male,42,Analyst,2016-07-27 08:03:05.556036,8,Bachelor,2,4800.0,53,27,21,14,75,6,63,1,4.09,False
728,Customer Support,Female,43,Analyst,2023-01-28 08:03:05.556036,1,Bachelor,4,5600.0,39,48,25,5,25,7,4,2,1.04,False
729,Operations,Female,24,Technician,2020-12-03 08:03:05.556036,3,Master,3,4550.0,50,28,16,8,0,16,44,2,1.52,False
730,HR,Female,26,Technician,2024-07-21 08:03:05.556036,0,High School,2,4200.0,47,40,9,9,75,19,31,1,4.82,False
731,Customer Support,Male,29,Specialist,2016-04-13 08:03:05.556036,8,PhD,4,6300.0,31,13,27,2,100,11,10,0,1.52,False
732,Operations,Male,52,Specialist,2018-09-19 08:03:05.556036,5,High School,3,5850.0,59,8,10,2,0,1,92,0,2.15,False
733,Legal,Other,51,Technician,2024-08-24 08:03:05.556036,0,High School,4,4900.0,42,7,28,11,0,6,9,0,1.78,False
734,IT,Male,47,Developer,2022-05-16 08:03:05.556036,2,High School,5,7500.0,49,36,8,3,50,13,71,0,2.19,True
735,HR,Male,42,Manager,2023-02-10 08:03:05.556036,1,Master,4,8400.0,38,34,25,13,0,10,81,0,2.82,False
736,Marketing,Female,42,Specialist,2023-12-25 08:03:05.556036,0,Bachelor,1,4950.0,43,9,17,4,75,2,90,2,1.28,False
737,Engineering,Female,33,Developer,2020-10-23 08:03:05.556036,3,Bachelor,2,6000.0,59,21,20,13,0,19,43,2,4.24,False
738,IT,Female,32,Specialist,2020-05-19 08:03:05.556036,4,Bachelor,3,5850.0,50,27,17,10,100,1,65,1,4.39,False
739,Sales,Female,45,Analyst,2019-07-26 08:03:05.556036,5,Bachelor,3,5200.0,59,32,25,9,50,18,89,0,4.03,True
740,Marketing,Male,25,Manager,2018-10-21 08:03:05.556036,5,High School,3,7800.0,59,41,2,7,25,17,8,1,3.75,False
741,Sales,Female,54,Engineer,2017-12-09 08:03:05.556036,6,High School,5,9000.0,54,47,24,11,100,13,71,1,3.57,False
742,Customer Support,Male,55,Engineer,2023-12-23 08:03:05.556036,0,Bachelor,5,9000.0,48,21,27,6,75,1,63,0,1.8,False
743,Customer Support,Male,31,Engineer,2020-01-20 08:03:05.556036,4,Bachelor,5,9000.0,40,25,11,13,100,5,75,1,2.44,False
744,IT,Female,51,Analyst,2017-01-31 08:03:05.556036,7,Master,4,5600.0,31,40,5,3,25,10,89,1,2.63,False
745,Operations,Female,30,Manager,2020-08-03 08:03:05.556036,4,Master,4,8400.0,55,44,19,12,25,19,68,1,2.98,False
746,Legal,Male,39,Technician,2017-09-13 08:03:05.556036,6,Bachelor,4,4900.0,54,23,15,12,75,1,54,0,1.36,False
747,HR,Female,60,Manager,2016-07-15 08:03:05.556036,8,Bachelor,5,9000.0,40,37,4,6,75,1,74,2,1.65,False
748,Finance,Male,53,Manager,2018-09-14 08:03:05.556036,5,High School,2,7200.0,38,23,15,2,25,6,86,2,3.05,False
749,HR,Male,48,Technician,2016-09-10 08:03:05.556036,7,Bachelor,1,3850.0,44,23,28,7,25,17,32,1,2.22,False
750,Customer Support,Female,37,Consultant,2021-04-07 08:03:05.556036,3,Bachelor,2,6600.0,32,11,11,6,25,17,71,1,1.01,False
751,Engineering,Female,39,Engineer,2023-09-24 08:03:05.556036,0,Master,3,7800.0,49,2,9,0,25,16,63,0,2.58,False
752,IT,Female,45,Manager,2019-12-25 08:03:05.556036,4,High School,1,6600.0,43,34,29,4,50,9,43,0,1.01,False
753,IT,Male,60,Engineer,2023-09-21 08:03:05.556036,0,Bachelor,1,6600.0,53,3,24,1,50,8,59,1,1.12,False
754,HR,Female,59,Specialist,2016-05-04 08:03:05.556036,8,High School,2,5400.0,31,30,6,4,25,2,0,2,4.49,False
755,Finance,Female,23,Consultant,2019-05-09 08:03:05.556036,5,Bachelor,2,6600.0,53,4,21,9,100,17,75,2,3.23,False
756,HR,Male,59,Manager,2020-04-27 08:03:05.556036,4,High School,1,6600.0,41,35,0,8,50,7,86,0,4.48,False
757,HR,Female,49,Analyst,2020-11-24 08:03:05.556036,3,Bachelor,2,4800.0,46,5,12,11,100,13,68,1,2.64,False
758,HR,Male,58,Engineer,2015-07-07 08:03:05.556036,9,High School,5,9000.0,56,9,21,14,75,12,89,1,3.36,False
759,Customer Support,Male,27,Consultant,2016-08-09 08:03:05.556036,8,High School,2,6600.0,46,44,3,2,0,8,31,0,3.34,False
760,Legal,Male,42,Specialist,2018-06-23 08:03:05.556036,6,Master,5,6750.0,56,0,19,13,50,19,43,2,3.46,True
761,Finance,Female,44,Engineer,2023-03-19 08:03:05.556036,1,Master,3,7800.0,37,43,14,0,25,8,2,1,3.74,False
762,Customer Support,Male,50,Consultant,2023-12-10 08:03:05.556036,0,Bachelor,5,8250.0,34,44,22,3,75,11,19,2,2.19,False
763,Engineering,Female,57,Specialist,2023-07-25 08:03:05.556036,1,High School,2,5400.0,44,29,22,9,0,17,26,0,3.08,False
764,Customer Support,Male,44,Technician,2017-06-06 08:03:05.556036,7,Bachelor,5,5250.0,51,12,13,0,25,7,51,2,3.04,False
765,Operations,Male,29,Specialist,2015-12-02 08:03:05.556036,8,Bachelor,1,4950.0,43,33,8,2,75,7,55,0,1.41,False
766,IT,Female,33,Specialist,2016-02-21 08:03:05.556036,8,Master,5,6750.0,56,1,7,11,100,12,42,2,2.07,False
767,HR,Male,34,Analyst,2020-07-07 08:03:05.556036,4,High School,5,6000.0,34,26,15,9,25,9,68,0,1.52,False
768,Marketing,Female,26,Technician,2021-07-10 08:03:05.556036,3,Master,2,4200.0,58,35,11,9,75,15,83,0,3.47,False
769,Finance,Female,43,Consultant,2021-11-16 08:03:05.556036,2,Bachelor,4,7700.0,54,47,22,6,0,12,42,2,2.51,False
770,Engineering,Female,60,Analyst,2021-05-08 08:03:05.556036,3,Bachelor,3,5200.0,42,32,12,5,75,9,68,1,4.4,False
771,Customer Support,Male,45,Technician,2015-10-21 08:03:05.556036,8,Master,1,3850.0,35,5,11,6,25,8,62,2,1.61,False
772,Operations,Male,44,Specialist,2023-10-29 08:03:05.556036,0,Bachelor,5,6750.0,37,18,29,11,25,8,36,1,3.69,False
773,Customer Support,Other,39,Engineer,2017-08-20 08:03:05.556036,7,Bachelor,3,7800.0,45,35,6,1,0,19,56,2,1.72,False
774,Finance,Male,49,Technician,2016-05-22 08:03:05.556036,8,High School,2,4200.0,36,25,15,0,100,13,27,2,1.28,False
775,Marketing,Female,52,Developer,2024-01-03 08:03:05.556036,0,High School,3,6500.0,37,4,6,1,0,2,29,2,4.08,False
776,Customer Support,Female,27,Technician,2017-08-18 08:03:05.556036,7,Bachelor,1,3850.0,31,46,25,6,100,6,44,2,4.02,False
777,Engineering,Female,42,Specialist,2024-06-29 08:03:05.556036,0,PhD,2,5400.0,50,48,25,13,100,2,98,1,4.5,False
778,IT,Female,30,Developer,2015-10-29 08:03:05.556036,8,Bachelor,4,7000.0,33,13,5,1,25,17,84,1,4.55,False
779,Engineering,Female,55,Specialist,2019-02-14 08:03:05.556036,5,Bachelor,3,5850.0,32,22,16,13,75,15,24,2,1.78,False
780,HR,Male,29,Developer,2016-06-23 08:03:05.556036,8,High School,5,7500.0,51,39,26,13,100,19,34,2,2.77,False
781,Engineering,Other,28,Specialist,2020-11-06 08:03:05.556036,3,High School,4,6300.0,43,25,26,11,25,19,10,1,2.75,False
782,Engineering,Female,43,Engineer,2020-11-25 08:03:05.556036,3,Bachelor,2,7200.0,31,28,3,4,100,11,15,1,2.76,False
783,HR,Female,29,Developer,2019-03-09 08:03:05.556036,5,Bachelor,2,6000.0,43,20,22,13,0,5,8,0,4.33,False
784,Sales,Female,33,Analyst,2020-02-19 08:03:05.556036,4,High School,2,4800.0,37,33,0,9,75,16,7,2,3.15,False
785,Engineering,Female,48,Specialist,2015-08-05 08:03:05.556036,9,Bachelor,1,4950.0,57,9,19,2,0,15,62,2,3.1,False
786,Legal,Female,56,Analyst,2018-04-08 08:03:05.556036,6,Bachelor,2,4800.0,51,5,1,10,50,1,16,2,2.13,True
787,Legal,Male,32,Developer,2023-08-19 08:03:05.556036,1,Bachelor,3,6500.0,35,12,16,12,0,2,1,1,1.92,False
788,Legal,Female,44,Specialist,2018-08-21 08:03:05.556036,6,High School,4,6300.0,58,43,6,6,0,13,66,0,4.23,False
789,Operations,Female,39,Engineer,2015-09-05 08:03:05.556036,9,Bachelor,5,9000.0,38,10,4,1,100,15,49,1,2.51,False
790,HR,Female,51,Technician,2017-11-01 08:03:05.556036,6,Bachelor,3,4550.0,49,26,7,11,75,4,33,2,4.12,True
791,Operations,Male,48,Analyst,2019-07-28 08:03:05.556036,5,Master,3,5200.0,52,23,5,2,100,13,64,2,2.27,False
792,Sales,Male,36,Specialist,2016-08-20 08:03:05.556036,8,Bachelor,2,5400.0,31,22,29,8,0,14,25,0,1.27,False
793,IT,Female,39,Engineer,2017-11-22 08:03:05.556036,6,Bachelor,4,8400.0,48,17,23,3,25,1,80,2,3.65,True
794,Marketing,Female,33,Specialist,2022-12-10 08:03:05.556036,1,Bachelor,4,6300.0,41,41,7,5,100,14,30,0,3.59,False
795,Finance,Female,22,Specialist,2021-12-31 08:03:05.556036,2,Bachelor,1,4950.0,46,35,24,4,0,18,56,2,3.94,False
796,Finance,Female,35,Engineer,2024-06-18 08:03:05.556036,0,Bachelor,2,7200.0,52,29,3,8,0,13,87,2,1.05,False
797,Engineering,Male,49,Specialist,2023-01-17 08:03:05.556036,1,Bachelor,2,5400.0,32,14,8,2,75,2,43,0,1.11,False
798,Operations,Male,41,Consultant,2017-07-18 08:03:05.556036,7,Master,3,7150.0,43,4,3,6,100,13,0,1,3.84,False
799,Operations,Male,54,Consultant,2017-12-10 08:03:05.556036,6,Bachelor,1,6050.0,50,19,1,5,50,5,3,1,1.27,False
800,Sales,Female,27,Developer,2019-01-06 08:03:05.556036,5,Bachelor,4,7000.0,33,30,0,8,100,3,17,1,4.42,False
801,Marketing,Male,27,Specialist,2020-09-17 08:03:05.556036,3,High School,1,4950.0,50,42,27,11,100,12,20,2,2.97,False
802,Operations,Male,46,Specialist,2024-07-04 08:03:05.556036,0,Bachelor,2,5400.0,49,11,16,14,75,7,29,1,4.27,False
803,Marketing,Female,33,Specialist,2023-02-18 08:03:05.556036,1,Bachelor,5,6750.0,59,41,0,6,0,7,81,1,2.9,False
804,Engineering,Female,45,Consultant,2024-03-06 08:03:05.556036,0,Master,5,8250.0,39,24,17,4,75,14,54,1,3.79,False
805,IT,Male,28,Manager,2020-09-22 08:03:05.556036,3,Bachelor,2,7200.0,43,37,24,3,0,9,55,2,4.01,True
806,Engineering,Male,60,Specialist,2015-07-05 08:03:05.556036,9,Bachelor,1,4950.0,44,23,9,1,25,2,74,1,1.9,False
807,Finance,Male,55,Engineer,2017-03-20 08:03:05.556036,7,Bachelor,3,7800.0,40,2,4,14,100,18,95,1,1.34,False
808,Engineering,Female,44,Engineer,2019-08-14 08:03:05.556036,5,High School,4,8400.0,41,21,7,8,100,9,93,2,3.18,False
809,Engineering,Male,44,Consultant,2019-01-14 08:03:05.556036,5,Bachelor,1,6050.0,57,24,9,13,100,17,16,0,3.49,False
810,Sales,Female,30,Manager,2017-12-09 08:03:05.556036,6,High School,3,7800.0,57,28,10,10,100,2,29,1,1.14,False
811,Sales,Female,24,Developer,2018-06-20 08:03:05.556036,6,Master,1,5500.0,42,40,11,14,25,4,81,0,2.08,False
812,Marketing,Male,27,Technician,2014-09-27 08:03:05.556036,9,High School,3,4550.0,30,37,11,11,0,16,41,1,3.92,False
813,Sales,Male,24,Manager,2019-05-18 08:03:05.556036,5,Bachelor,3,7800.0,48,23,14,2,75,19,5,2,1.23,False
814,HR,Female,31,Consultant,2020-08-21 08:03:05.556036,4,High School,3,7150.0,60,32,26,8,0,11,37,0,3.02,False
